image,subj_ident_pre,subj_ident_gray,subj_ident_post,verbal_acc_pre,verbal_acc_gray,verbal_acc_post,sem_dist_pre,sem_dist_gray,sem_dist_post,sem_entropy_pre,sem_entropy_gray,sem_entropy_post,diff_mean_subj_ident,diff_mean_verbal_acc,diff_mean_sem_dist,diff_mean_sem_entropy,info_gain_sem_dist,info_gain_entropy,info_gain_sem_dist_gray,info_gain_entropy_gray
bank,0.7419354838709677,0.967741935483871,0.967741935483871,0.0,0.0,0.0,0.318224327671245,0.209077391354745,0.1834792347062113,2.3087462305923774,1.4643814577244938,1.408222675578688,0.22580645161290325,0.0,-0.13474509296503367,-0.9005235550136894,0.13474509296503367,0.9005235550136894,0.10914693631649997,0.8443647728678836
banner,0.2857142857142857,0.8571428571428571,0.7857142857142857,0.0714285714285714,0.5,0.5,0.6544367629730102,0.2077014298845954,0.2507658220685946,2.846439344671015,1.419556298571613,1.8810947601100747,0.5,0.4285714285714286,-0.40367094090441563,-0.9653445845609403,0.40367094090441563,0.9653445845609403,0.44673533308841484,1.426883046099402
barbed_wire,0.6875,1.0,1.0,0.5625,0.6875,0.6875,0.2302170574116791,0.0390004044266581,0.080590560980192,1.5058762556041068,0.4138168503036337,0.7732283485249176,0.3125,0.125,-0.14962649643148712,-0.7326479070791891,0.14962649643148712,0.7326479070791891,0.191216652985021,1.092059405300473
barbell,0.6666666666666666,1.0,1.0,0.0,0.0476190476190476,0.0476190476190476,0.5200661709997073,0.3707926392874159,0.3281844489271046,1.8322488896002305,1.450467463408549,1.1050139971135322,0.33333333333333337,0.0476190476190476,-0.19188172207260273,-0.7272348924866983,0.19188172207260273,0.7272348924866983,0.1492735317122914,0.38178142619168143
barcode,0.3888888888888889,1.0,1.0,0.1666666666666666,0.6111111111111112,0.4444444444444444,0.5457709508222371,0.0,0.1555604625588727,3.2806390622295662,0.8960382325345574,1.7743974703476992,0.6111111111111112,0.2777777777777778,-0.39021048826336446,-1.506241591881867,0.39021048826336446,1.506241591881867,0.5457709508222371,2.384600829695009
bark,0.1666666666666666,0.8888888888888888,0.8888888888888888,0.0,0.7222222222222222,0.7222222222222222,0.5620726275210662,0.0915567784214967,0.1233003023612805,2.8729055953200557,0.9780155566622414,1.2332247882202196,0.7222222222222222,0.7222222222222222,-0.4387723251597857,-1.639680807099836,0.4387723251597857,1.639680807099836,0.47051584909956956,1.8948900386578145
barnacle,0.4375,0.4375,0.875,0.1875,0.5625,0.6875,0.5031394115327489,0.1953119848604547,0.173356851955266,3.3248629576173565,1.7695459925589747,1.6216407621868585,0.4375,0.5,-0.32978255957748287,-1.703222195430498,0.32978255957748287,1.703222195430498,0.3078274266722942,1.5553169650583818
barrel,0.5,1.0,0.9444444444444444,0.6111111111111112,0.8333333333333334,0.8333333333333334,0.1575028549484915,0.0,0.0,1.0892300788425848,-0.0,-0.0,0.4444444444444444,0.2222222222222222,-0.1575028549484915,-1.0892300788425848,0.1575028549484915,1.0892300788425848,0.1575028549484915,1.0892300788425848
barrette,0.1764705882352941,0.9411764705882352,0.7058823529411765,0.0,0.0,0.0,0.5888313305159233,0.4214066272737607,0.4822631688501878,2.75,0.5435644431995964,1.9609640474436816,0.5294117647058825,0.0,-0.10656816166573552,-0.7890359525563184,0.10656816166573552,0.7890359525563184,0.16742470324216258,2.2064355568004035
baseball,0.9090909090909092,1.0,1.0,0.3181818181818182,0.3636363636363636,0.3636363636363636,0.2895713705876158,0.2247912555729449,0.2247912555729449,1.8322488896002305,1.3995812306460644,1.3995812306460644,0.09090909090909083,0.045454545454545414,-0.06478011501467087,-0.43266765895416603,0.06478011501467087,0.43266765895416603,0.06478011501467087,0.43266765895416603
baseball_bat,0.2222222222222222,0.8333333333333334,1.0,0.0555555555555555,0.5,0.5,0.522515871727293,0.0608609488105006,0.0608609488105006,3.2516291673878226,1.198117421130403,1.198117421130403,0.7777777777777778,0.44444444444444453,-0.4616549229167924,-2.0535117462574197,0.4616549229167924,2.0535117462574197,0.4616549229167924,2.0535117462574197
baseball_glove,0.6875,0.9375,1.0,0.1875,0.375,0.4375,0.2891305677636159,0.0518829468479405,0.0,2.8553885422075336,2.1280852788913944,1.6893917467430877,0.3125,0.25,-0.2891305677636159,-1.165996795464446,0.2891305677636159,1.165996795464446,0.2372476209156754,0.7273032633161391
basil,0.3,0.95,0.85,0.05,0.15,0.1,0.4557640118288127,0.2851870150319495,0.3037724433638422,3.6644977792004623,2.395998870534841,2.4692407821722844,0.55,0.05,-0.15199156846497053,-1.195256997028178,0.15199156846497053,1.195256997028178,0.17057699679686322,1.268498908665621
basket,0.3571428571428571,1.0,0.8571428571428571,0.2857142857142857,0.9285714285714286,0.7142857142857143,0.4445902845442532,0.0,0.1159101830641012,2.9312089489103235,-0.0,0.8166890883150209,0.5,0.4285714285714286,-0.32868010148015203,-2.1145198605953026,0.32868010148015203,2.1145198605953026,0.4445902845442532,2.9312089489103235
basketball,0.75,1.0,0.9375,0.3125,0.5625,0.4375,0.3579883131722837,0.1819575924492023,0.2729895319607134,1.863120568566631,1.198117421130403,1.8322488896002305,0.1875,0.125,-0.08499878121157028,-0.03087167896640053,0.08499878121157028,0.03087167896640053,0.1760307207230814,0.6650031474362279
basketball_hoop,1.0,1.0,1.0,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.061575810706615,0.061575810706615,0.061575810706615,0.4394969869215134,0.4394969869215134,0.4394969869215134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bassinet,0.6923076923076923,0.9230769230769232,1.0,0.0,0.0,0.0,0.4468467060221006,0.3677754740851043,0.3677754740851043,2.113283334294875,1.3921472236645345,1.3921472236645345,0.3076923076923077,0.0,-0.07907123193699628,-0.7211361106303404,0.07907123193699628,0.7211361106303404,0.07907123193699628,0.7211361106303404
bassoon,0.2,0.8,0.85,0.0,0.0,0.0,0.8231722456907841,0.3055381471678418,0.5151577725033331,2.321928094887362,2.004886164091843,2.753434386188785,0.6499999999999999,0.0,-0.308014473187451,0.4315062913014227,0.308014473187451,-0.4315062913014227,0.5176340985229423,0.317041930795519
bat1,0.5652173913043478,1.0,0.8695652173913043,0.0869565217391304,0.6956521739130435,0.5652173913043478,0.46921024365443,0.0,0.1237251230563897,3.6818808028034016,0.7219280948873623,1.578897902987479,0.30434782608695654,0.4782608695652174,-0.34548512059804026,-2.1029828998159226,0.34548512059804026,2.1029828998159226,0.46921024365443,2.959952707916039
bat2,0.2142857142857142,0.9285714285714286,0.7857142857142857,0.0,0.7857142857142857,0.6428571428571429,0.704681132046336,0.023870250275762,0.1674345157273685,2.846439344671015,0.6193821946787638,1.3520301017579528,0.5714285714285715,0.6428571428571429,-0.5372466163189675,-1.4944092429130622,0.5372466163189675,1.4944092429130622,0.680810881770574,2.2270571499922514
bathmat,0.7222222222222222,0.9444444444444444,1.0,0.0,0.0,0.0,0.4373861681965438,0.2839511439534729,0.3689624485102384,2.0349409139562287,1.965596230357602,2.4225797618424916,0.2777777777777778,0.0,-0.0684237196863054,0.3876388478862629,0.0684237196863054,-0.3876388478862629,0.15343502424307093,0.06934468359862667
bathrobe,0.0666666666666666,0.9333333333333332,0.2666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.6752003003756101,0.3374529319467866,0.5589463128225819,2.807354922057604,1.6644977792004614,3.2776134368191157,0.2,0.0666666666666666,-0.11625398755302818,0.4702585147615115,0.11625398755302818,-0.4702585147615115,0.33774736842882347,1.1428571428571428
bathtub,1.0,1.0,0.9230769230769232,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.2423436511100868,0.0720825633898365,0.0971838274282768,2.5503407095463886,1.896240625180289,2.221251836004466,-0.07692307692307676,0.0,-0.14515982368181,-0.3290888735419224,0.14515982368181,0.3290888735419224,0.17026108772025028,0.6541000843660996
baton1,0.3333333333333333,0.7333333333333333,0.8,0.0666666666666666,0.3333333333333333,0.3333333333333333,0.5382006421293845,0.2112821093581137,0.2361909533875849,3.121928094887362,1.8799649487271108,2.2221915755066783,0.46666666666666673,0.2666666666666667,-0.30200968874179956,-0.8997365193806837,0.30200968874179956,0.8997365193806837,0.32691853277127075,1.2419631461602512
baton2,0.3,0.85,0.75,0.0,0.7,0.5,0.7163275614516476,0.0569888018605488,0.2585874569480455,3.702819531114783,0.951994081908783,1.9237949406953985,0.45,0.5,-0.45774010450360203,-1.7790245904193847,0.45774010450360203,1.7790245904193847,0.6593387595910988,2.7508254492060003
baton3,0.0555555555555555,0.2777777777777778,0.7222222222222222,0.0,0.0,0.0,0.7494326342300387,0.6322167708603058,0.6366124829771063,2.9689185639620974,2.6887218755408666,2.873140679513133,0.6666666666666667,0.0,-0.11282015125293243,-0.09577788444896429,0.11282015125293243,0.09577788444896429,0.11721586336973289,0.2801966884212308
baton4,0.2727272727272727,1.0,0.7272727272727273,0.0,0.2727272727272727,0.1818181818181818,0.7297723564460891,0.2723550523816104,0.4290437386146923,2.807354922057604,1.7924812503605778,2.235926350629033,0.4545454545454546,0.1818181818181818,-0.30072861783139676,-0.5714285714285712,0.30072861783139676,0.5714285714285712,0.45741730406447867,1.0148736716970264
batter,0.2941176470588235,0.9411764705882352,0.8823529411764706,0.0,0.0588235294117647,0.0588235294117647,0.7047766743067805,0.5115681321995893,0.5111750636640502,3.2516291673878226,1.7004397181410922,2.1887870678023824,0.5882352941176471,0.0588235294117647,-0.1936016106427303,-1.0628420995854402,0.1936016106427303,1.0628420995854402,0.19320854210719118,1.5511894492467304
battery,0.3809523809523809,1.0,0.9523809523809524,0.1904761904761904,0.7619047619047619,0.7142857142857143,0.5867390418994756,0.0327067566554478,0.0766666455808114,3.499227547132693,0.3227569588973982,0.6402064333604701,0.5714285714285716,0.523809523809524,-0.5100723963186642,-2.8590211137722226,0.5100723963186642,2.8590211137722226,0.5540322852440278,3.1764705882352944
bazooka,0.7058823529411765,0.9411764705882352,0.9411764705882352,0.1176470588235294,0.4705882352941176,0.4117647058823529,0.5075557836364304,0.2047331689445695,0.2072230812965633,3.5,1.950212064914747,1.780672129520887,0.23529411764705865,0.29411764705882354,-0.3003327023398671,-1.719327870479113,0.3003327023398671,1.719327870479113,0.3028226146918609,1.549787935085253
beachball,0.7647058823529411,1.0,0.9411764705882352,0.0,0.0,0.0588235294117647,0.3701341977296927,0.0731131880914171,0.0,1.8464393446710152,0.6998428398862386,0.3533593350214213,0.17647058823529405,0.0588235294117647,-0.3701341977296927,-1.493080009649594,0.3701341977296927,1.493080009649594,0.2970210096382756,1.1465965047847766
bead,0.4375,0.625,0.75,0.0625,0.4375,0.4375,0.5568358665621922,0.2822121841475788,0.2851457728239726,3.334679141051595,2.403677461028802,2.403677461028802,0.3125,0.375,-0.2716900937382196,-0.9310016800227929,0.2716900937382196,0.9310016800227929,0.2746236824146134,0.9310016800227929
beaker,0.6470588235294118,1.0,1.0,0.1764705882352941,0.3529411764705882,0.3529411764705882,0.4125195549065573,0.2113822938216253,0.2630820614566899,3.180832987205441,1.7381493331928664,1.965596230357602,0.3529411764705882,0.1764705882352941,-0.1494374934498674,-1.215236756847839,0.1494374934498674,1.215236756847839,0.201137261084932,1.4426836540125747
bean,0.2631578947368421,0.8421052631578947,0.7894736842105263,0.0,0.7368421052631579,0.631578947368421,0.6459736726648605,0.0967283419241382,0.1617572848809738,2.840223928941852,0.951994081908783,1.5569010760354054,0.5263157894736843,0.631578947368421,-0.4842163877838867,-1.2833228529064464,0.4842163877838867,1.2833228529064464,0.5492453307407223,1.888229847033069
beanbag,0.125,0.9375,0.8125,0.1875,0.625,0.5625,0.4643851117381414,0.1918266574651667,0.1806111133617547,3.3248629576173565,1.2987949406953985,1.198117421130403,0.6875,0.375,-0.2837739983763867,-2.126745536486953,0.2837739983763867,2.126745536486953,0.2725584542729747,2.026068016921958
beanie,0.4583333333333333,0.9166666666666666,0.9583333333333334,0.0416666666666666,0.0833333333333333,0.0833333333333333,0.5658607039151168,0.4196196072866348,0.4542217663504067,3.7216117239698994,3.039353872167201,3.259141984247901,0.5,0.0416666666666667,-0.1116389375647101,-0.46246973972199834,0.1116389375647101,0.46246973972199834,0.146241096628482,0.6822578518026985
bear,0.7272727272727273,1.0,0.8636363636363636,0.2272727272727272,0.7727272727272727,0.6363636363636364,0.3385152909589491,0.0,0.0993752402887142,3.007196489685617,-0.0,0.951994081908783,0.13636363636363635,0.40909090909090917,-0.23914005067023492,-2.055202407776834,0.23914005067023492,2.055202407776834,0.3385152909589491,3.007196489685617
beard,0.15,1.0,0.3157894736842105,0.05,0.7894736842105263,0.1578947368421052,0.6931250782516718,0.0,0.5578003457042155,3.5068905956085183,-0.0,2.8453509366224363,0.16578947368421051,0.1078947368421052,-0.13532473254745625,-0.661539658986082,0.13532473254745625,0.661539658986082,0.6931250782516718,3.5068905956085183
beaver,0.5384615384615384,0.8461538461538461,1.0,0.4615384615384615,0.6923076923076923,0.6153846153846154,0.197163140071674,0.1068386501006952,0.1401512529876397,2.125814583693911,1.3520301017579528,1.7004397181410922,0.46153846153846156,0.1538461538461539,-0.05701188708403429,-0.4253748655528189,0.05701188708403429,0.4253748655528189,0.09032448997097879,0.7737844819359583
bed,0.4666666666666667,1.0,0.8666666666666667,0.2666666666666666,0.9333333333333332,0.8,0.2630478937773488,0.0,0.0428993108127412,2.2062389286533897,-0.0,0.3912435636292556,0.4,0.5333333333333334,-0.22014858296460757,-1.8149953650241342,0.22014858296460757,1.8149953650241342,0.2630478937773488,2.2062389286533897
bedpan,0.1428571428571428,0.7142857142857143,0.7619047619047619,0.0,0.0476190476190476,0.0476190476190476,0.7316334316972708,0.6102040620398611,0.6376600636247578,2.94770277922009,2.721928094887362,2.913977073182752,0.6190476190476191,0.0476190476190476,-0.093973368072513,-0.03372570603733793,0.093973368072513,0.03372570603733793,0.12142936965740969,0.22577468433272774
bedpost,0.6470588235294118,1.0,0.9411764705882352,0.0,0.2352941176470588,0.1764705882352941,0.6919441138502718,0.3916958138523925,0.4250492269523962,2.9182958340544896,1.565596230357602,1.781937063546704,0.2941176470588234,0.1764705882352941,-0.26689488689787555,-1.1363587705077856,0.26689488689787555,1.1363587705077856,0.3002482999978793,1.3526996036968875
bee,0.0526315789473684,1.0,0.631578947368421,0.0,0.5263157894736842,0.2105263157894736,0.6018728977989743,0.1052012122538476,0.3633259025157813,3.4182958340544896,0.863120568566631,2.610577243331642,0.5789473684210527,0.2105263157894736,-0.23854699528319306,-0.8077185907228475,0.23854699528319306,0.8077185907228475,0.49667168554512675,2.5551752654878586
beehive,0.1111111111111111,1.0,0.9444444444444444,0.0,0.5555555555555556,0.6111111111111112,0.7362952828865473,0.0939647185211647,0.08725295291251,3.3927474104487847,1.145110414381583,1.0892300788425848,0.8333333333333333,0.6111111111111112,-0.6490423299740373,-2.3035173316061996,0.6490423299740373,2.3035173316061996,0.6423305643653826,2.247636996067202
beer,0.4666666666666667,1.0,0.8666666666666667,0.1333333333333333,0.4666666666666667,0.4,0.4471257769074563,0.0607142369122669,0.1388748535280805,2.75,0.5435644431995964,1.061278124459133,0.4,0.2666666666666667,-0.3082509233793758,-1.688721875540867,0.3082509233793758,1.688721875540867,0.3864115399951894,2.2064355568004035
beet,0.1333333333333333,0.8,0.5333333333333333,0.0,0.0,0.0,0.6216087955804861,0.1460260353646306,0.3500611439047914,3.121928094887362,1.6729330318733675,2.751629167387823,0.4,0.0,-0.27154765167569467,-0.37029892749953897,0.27154765167569467,0.37029892749953897,0.4755827602158555,1.4489950630139945
beetle,0.1875,1.0,1.0,0.0,0.4375,0.4375,0.4707112526306831,0.1564971509952507,0.2748642850910245,2.5654483718208256,1.2957378005380122,1.6691803368667308,0.8125,0.4375,-0.19584696753965858,-0.8962680349540948,0.19584696753965858,0.8962680349540948,0.3142141016354324,1.2697105712828134
bell,0.9047619047619048,0.9523809523809524,0.9523809523809524,0.5714285714285714,0.7619047619047619,0.8571428571428571,0.1605211093045204,0.0,0.0,1.0389205950315936,-0.0,-0.0,0.04761904761904767,0.2857142857142857,-0.1605211093045204,-1.0389205950315936,0.1605211093045204,1.0389205950315936,0.1605211093045204,1.0389205950315936
bell_pepper,0.0526315789473684,0.9473684210526316,0.7894736842105263,0.0,0.1578947368421052,0.1578947368421052,0.504568422340038,0.2762566911570331,0.2946192358079925,3.334679141051595,1.9986525468781664,2.077819531114783,0.736842105263158,0.1578947368421052,-0.20994918653204547,-1.2568596099368117,0.20994918653204547,1.2568596099368117,0.22831173118300485,1.3360265941734284
belt,0.7727272727272727,1.0,1.0,0.7272727272727273,0.8181818181818182,0.9090909090909092,0.0681363513379856,0.0,0.0,0.6143694458867568,-0.0,-0.0,0.2272727272727273,0.18181818181818188,-0.0681363513379856,-0.6143694458867568,0.0681363513379856,0.6143694458867568,0.0681363513379856,0.6143694458867568
belt_buckle,0.6111111111111112,0.6666666666666666,0.8333333333333334,0.0,0.2222222222222222,0.2777777777777778,0.6359698140863093,0.3931031967064036,0.4072224772442323,2.5073801024236357,3.085055102756477,3.274397470347699,0.2222222222222222,0.2777777777777778,-0.228747336842077,0.7670173679240633,0.228747336842077,-0.7670173679240633,0.24286661737990567,-0.5776750003328415
bench,0.7058823529411765,0.8823529411764706,0.8235294117647058,0.5294117647058824,0.6470588235294118,0.5294117647058824,0.0762248890237559,0.0,0.0,0.4689955935892812,-0.0,-0.0,0.11764705882352933,0.0,-0.0762248890237559,-0.4689955935892812,0.0762248890237559,0.4689955935892812,0.0762248890237559,0.4689955935892812
berry,0.6086956521739131,1.0,0.9565217391304348,0.1739130434782608,0.2608695652173913,0.2608695652173913,0.2137261701871172,0.1568988631511054,0.139147772834393,2.4662478973127313,1.73945419649189,1.7720772537350808,0.34782608695652173,0.08695652173913049,-0.0745783973527242,-0.6941706435776505,0.0745783973527242,0.6941706435776505,0.0568273070360118,0.7267937008208414
bib,0.5625,0.9375,1.0,0.4375,0.8125,0.75,0.3141228698514596,0.0,0.0894593527396791,1.573402452417767,-0.0,0.7345299214394703,0.4375,0.3125,-0.2246635171117805,-0.8388725309782967,0.2246635171117805,0.8388725309782967,0.3141228698514596,1.573402452417767
bike,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.961236604722876,0.961236604722876,0.961236604722876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bikini,0.7333333333333333,1.0,0.9333333333333332,0.4666666666666667,0.6666666666666666,0.6666666666666666,0.2019835323831994,0.0162779437298015,0.0162779437298015,1.4911148500551858,0.6500224216483541,0.6500224216483541,0.19999999999999996,0.19999999999999996,-0.18570558865339792,-0.8410924284068317,0.18570558865339792,0.8410924284068317,0.18570558865339792,0.8410924284068317
bin,0.1428571428571428,0.9047619047619048,0.4285714285714285,0.1428571428571428,0.0476190476190476,0.0476190476190476,0.5614400422976211,0.4293109704950067,0.6191982749471032,3.202819531114783,1.439254017211876,3.101881223476018,0.2857142857142857,-0.09523809523809519,0.0577582326494821,-0.10093830763876532,-0.0577582326494821,0.10093830763876532,0.1321290718026144,1.7635655139029072
binder,0.631578947368421,1.0,1.0,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.5704430386924872,0.4232174718753597,0.3911437241943319,3.327819531114783,2.952819531114783,2.599581230646064,0.368421052631579,0.0,-0.17929931449815534,-0.728238300468719,0.17929931449815534,0.728238300468719,0.14722556681712756,0.375
binoculars,0.3333333333333333,1.0,0.8666666666666667,0.4666666666666667,0.8666666666666667,0.8,0.2348568155930146,0.0,0.0273567128918043,1.6729330318733675,-0.0,0.3912435636292556,0.5333333333333334,0.33333333333333337,-0.2075001027012103,-1.281689468244112,0.2075001027012103,1.281689468244112,0.2348568155930146,1.6729330318733675
bird,0.631578947368421,1.0,0.9473684210526316,0.7368421052631579,0.9473684210526316,0.8947368421052632,0.0926342192968447,0.0,0.0306742733328146,0.951994081908783,-0.0,0.3095434291503252,0.3157894736842106,0.1578947368421053,-0.06195994596403011,-0.6424506527584578,0.06195994596403011,0.6424506527584578,0.0926342192968447,0.951994081908783
birdbath,0.4666666666666667,0.8666666666666667,0.6666666666666666,0.2666666666666666,0.6666666666666666,0.4666666666666667,0.4245575249298496,0.1868827847616359,0.2931111040619182,2.751629167387823,1.5589385323502774,2.1887870678023824,0.19999999999999996,0.20000000000000007,-0.1314464208679314,-0.5628420995854406,0.1314464208679314,0.5628420995854406,0.23767474016821372,1.1926906350375457
birdcage,0.5652173913043478,1.0,1.0,0.0869565217391304,0.391304347826087,0.391304347826087,0.3441334842638233,0.111352430509646,0.111352430509646,2.3227569588973984,0.9980008838722996,0.9980008838722996,0.4347826086956522,0.30434782608695654,-0.2327810537541773,-1.3247560750250988,0.2327810537541773,1.3247560750250988,0.2327810537541773,1.3247560750250988
birdhouse,0.2857142857142857,0.9285714285714286,0.7857142857142857,0.2142857142857142,0.5714285714285714,0.5714285714285714,0.4463620642925921,0.0799694765052699,0.1715417796046442,2.3709505944546687,0.9219280948873624,1.584962500721156,0.5,0.3571428571428572,-0.27482028468794795,-0.7859880937335126,0.27482028468794795,0.7859880937335126,0.3663925877873222,1.4490224995673064
